country_name,year,mental_health_value,indicator_code
FIN,2004,18.93561494,MH_12
CMR,2007,5.684588327,MH_12
YEM,2002,5.894706806,MH_12
RWA,2006,24.65492358,MH_12
GRD,2009,1.009492674,MH_12
WB_LI,2021,10.46619165,MH_12
JPN,2003,29.48509397,MH_12
KEN,2010,11.43885267,MH_12
IDN,2017,1.159477796,MH_12
TZA,2020,3.840856153,MH_12
LBN,2017,0.753483296,MH_12
AFG,2018,5.422376218,MH_12
COG,2003,8.815959145,MH_12
LCA,2009,6.7149193,MH_12
BEL,2003,27.04047063,MH_12
CPV,2006,17.49432182,MH_12
SLB,2020,33.22891525,MH_12
ISR,2001,10.873502,MH_12
UZB,2001,17.10806441,MH_12
ITA,2005,2.345902375,MH_12
YEM,2003,5.547900224,MH_12
ALB,2007,6.923910903,MH_12
FIN,2009,17.81678094,MH_12
STP,2015,1.2887171,MH_12
MDV,2007,5.037433273,MH_12
MKD,2003,9.995138097,MH_12
PHL,2002,3.69796839,MH_12
BWA,2008,28.49689567,MH_12
AMR,2016,8.86138316,MH_12
WB_LMI,2008,15.0870093,MH_12
MLI,2006,5.144780167,MH_12
TJK,2020,1.584152197,MH_12
KWT,2012,0.497178892,MH_12
JPN,2004,27.69102871,MH_12
SLE,2018,13.22112111,MH_12
ZMB,2000,5.837033963,MH_12
LAO,2003,3.722238061,MH_12
EST,2009,4.759051852,MH_12
SLV,2009,18.21948678,MH_12
LBY,2012,6.202227412,MH_12
DOM,2003,7.926383204,MH_12
BHR,2002,10.87218212,MH_12
ATG,2021,1.410743844,MH_12
CZE,2015,3.887957701,MH_12
WB_HI,2000,16.4359173,MH_12
BLR,2000,35.39662729,MH_12
NZL,2015,11.38608707,MH_12
BLZ,2008,1.826892973,MH_12
CZE,2011,22.27043322,MH_12
KGZ,2018,4.4443289,MH_12
SEAR,2006,13.04286072,MH_12
ESP,2008,9.278452445,MH_12
GHA,2002,2.110490854,MH_12
EST,2011,25.31772363,MH_12
FJI,2009,13.75246101,MH_12
URY,2020,34.48547807,MH_12
DZA,2005,3.227564338,MH_12
NOR,2001,11.62759067,MH_12
UZB,2010,16.79385447,MH_12
CAF,2010,34.36871438,MH_12
SSD,2003,4.233840116,MH_12
TKM,2017,11.78171174,MH_12
TKM,2002,12.08445668,MH_12
RWA,2009,13.73525962,MH_12
MKD,2009,6.491359506,MH_12
CIV,2009,4.081413889,MH_12
FIN,2016,13.30948367,MH_12
BFA,2010,28.04730732,MH_12
BRN,2001,1.749232617,MH_12
LBN,2017,0.960152544,MH_12
ERI,2006,35.52372438,MH_12
AZE,2003,2.978573133,MH_12
RWA,2020,21.22201447,MH_12
STP,2013,1.272032698,MH_12
MWI,2020,25.15334275,MH_12
PRI,2017,1.648374401,MH_12
OMN,2019,0.383287903,MH_12
TUR,2014,5.02714841,MH_12
BFA,2013,16.81098657,MH_12
GMB,2010,5.157848952,MH_12
NAM,2016,4.986576172,MH_12
SEAR,2001,13.03428135,MH_12
SSD,2002,9.788234587,MH_12
SOM,2021,19.61937298,MH_12
GMB,2020,5.326487939,MH_12
TJK,2019,3.232633279,MH_12
ITA,2020,4.274837939,MH_12
KWT,2006,3.146070664,MH_12
IRN,2012,4.129095347,MH_12
CHE,2008,13.36939556,MH_12
IDN,2012,1.334712845,MH_12
NLD,2001,8.008664096,MH_12
BFA,2006,16.14760608,MH_12
WB_UMI,2004,11.84684115,MH_12
BHR,2013,1.776075656,MH_12
MLI,2001,7.805050991,MH_12
SEAR,2012,14.93274476,MH_12
CHL,2016,3.352601387,MH_12
KHM,2020,2.889084046,MH_12
FIN,2016,20.56049044,MH_12
AMR,2005,12.71542274,MH_12
GRC,2016,5.750157269,MH_12
WPR,2003,11.8486197,MH_12
WSM,2004,17.97623013,MH_12
PNG,2004,2.138928812,MH_12
BGR,2004,4.901207577,MH_12
LKA,2014,14.72300284,MH_12
BLZ,2018,6.136662146,MH_12
BWA,2006,19.57122047,MH_12
KAZ,2012,25.40187319,MH_12
YEM,2013,5.83262735,MH_12
BRA,2002,5.03774686,MH_12
GMB,2014,5.467416052,MH_12
TUN,2011,3.795505055,MH_12
MUS,2021,2.879410538,MH_12
LKA,2001,12.4153324,MH_12
NPL,2019,7.590409623,MH_12
SSD,2005,4.178670381,MH_12
WB_UMI,2007,9.667737167,MH_12
BRB,2006,8.3105813,MH_12
MRT,2018,4.896082975,MH_12
UKR,2013,19.94308682,MH_12
GTM,2005,11.02326074,MH_12
SRB,2005,23.93054324,MH_12
MOZ,2006,13.40402703,MH_12
MUS,2005,3.966011112,MH_12
NIC,2014,5.425483951,MH_12
CAN,2018,16.28938168,MH_12
ISR,2021,4.386525034,MH_12
BTN,2013,5.879346124,MH_12
KOR,2004,14.1734675,MH_12
STP,2001,2.115495684,MH_12
TKM,2009,4.307237038,MH_12
QAT,2018,1.294770774,MH_12
ZAF,2016,19.53675385,MH_12
PAK,2016,7.372336674,MH_12
TZA,2011,12.91503329,MH_12
BLR,2006,58.79641083,MH_12
PSE,2001,1.485853303,MH_12
BOL,2003,10.0076933,MH_12
MKD,2016,1.791493708,MH_12
CAF,2012,34.17240489,MH_12
PRT,2000,2.107790849,MH_12
PNG,2002,1.66442468,MH_12
BLR,2020,12.45716786,MH_12
SWZ,2014,46.89809725,MH_12
AUT,2013,5.547459129,MH_12
FIN,2011,6.891975026,MH_12
LAO,2008,6.090392046,MH_12
NIC,2006,2.46850447,MH_12
EUR,2001,18.53706347,MH_12
LKA,2016,6.165751496,MH_12
ZMB,2013,4.45053018,MH_12
GLOBAL,2015,13.6457457,MH_12
GHA,2003,2.180322848,MH_12
CIV,2017,4.186413525,MH_12
SLE,2003,12.62255444,MH_12
UKR,2010,5.443071495,MH_12
BWA,2005,4.409865599,MH_12
BHS,2007,5.728429247,MH_12
CYP,2002,1.187955265,MH_12
BLZ,2013,12.54936612,MH_12
TCD,2012,11.57939867,MH_12
BRN,2016,1.853147915,MH_12
COG,2008,8.024862684,MH_12
GUY,2016,36.28947274,MH_12
BLR,2021,22.10746095,MH_12
PSE,2011,0.78412386,MH_12
EGY,2008,1.0273509,MH_12
LKA,2002,11.50318887,MH_12
STP,2016,0.642814624,MH_12
GLOBAL,2010,15.10933781,MH_12
POL,2013,15.15849975,MH_12
YEM,2021,3.299282144,MH_12
VEN,2016,2.202841438,MH_12
AFR,2014,5.098495804,MH_12
POL,2016,20.6276527,MH_12
CRI,2002,1.904361846,MH_12
MDV,2003,1.004548409,MH_12
HUN,2005,8.072492388,MH_12
NER,2007,11.4220807,MH_12
ERI,2008,10.80038547,MH_12
DOM,2002,1.735364975,MH_12
BEL,2020,7.197733604,MH_12
NZL,2009,10.93264644,MH_12
YEM,2015,5.626324154,MH_12
RUS,2003,78.84513049,MH_12
MYS,2003,5.431664429,MH_12
GLOBAL,2003,17.66081813,MH_12
LBR,2000,6.019049814,MH_12
AUS,2002,17.68737791,MH_12
CHN,2012,6.729106522,MH_12
FRA,2003,24.4104927,MH_12
AZE,2009,4.567303559,MH_12
PRK,2013,11.02553814,MH_12
KHM,2019,5.036084275,MH_12
CRI,2009,9.417221644,MH_12
SUR,2019,26.9363663,MH_12
IDN,2014,2.354386374,MH_12
RWA,2011,13.35567007,MH_12
BGR,2003,5.21522602,MH_12
MNG,2006,6.030829512,MH_12
BEL,2011,16.8528883,MH_12
MDA,2000,4.645840609,MH_12
NZL,2016,17.64952833,MH_12
STP,2007,0.745029233,MH_12
SDN,2020,4.928323612,MH_12
LKA,2007,37.74227538,MH_12
WB_HI,2010,22.39957578,MH_12
SOM,2012,21.44581282,MH_12
SEN,2004,11.73688651,MH_12
AFR,2000,5.413027932,MH_12
WSM,2009,6.477218048,MH_12
BRB,2017,5.918876759,MH_12
DJI,2015,12.58241586,MH_12
BEN,2020,19.57665223,MH_12
SLV,2012,13.14402541,MH_12
AZE,2001,4.365173092,MH_12
GEO,2018,2.168979682,MH_12
ISL,2003,18.66238117,MH_12
GLOBAL,2009,15.40219492,MH_12
MDG,2011,10.62602455,MH_12
ALB,2006,5.456422548,MH_12
DJI,2007,8.421432099,MH_12
JPN,2013,9.661048371,MH_12
SWZ,2006,25.03153425,MH_12
BIH,2009,14.51663777,MH_12
KIR,2003,20.15720721,MH_12
CPV,2003,6.613593719,MH_12
TUR,2012,5.069533052,MH_12
PRI,2014,1.435922563,MH_12
CUB,2002,7.312379557,MH_12
UKR,2009,40.08172051,MH_12
STP,2015,0.642539394,MH_12
AFR,2021,11.45081744,MH_12
CZE,2019,9.572911258,MH_12
MDV,2005,0.815596003,MH_12
VEN,2005,11.3082188,MH_12
DOM,2011,1.653252419,MH_12
HRV,2013,20.3839438,MH_12
LSO,2006,23.68808098,MH_12
UGA,2005,24.58992721,MH_12
MEX,2021,2.562118365,MH_12
YEM,2014,5.794761409,MH_12
CRI,2003,7.6550979,MH_12
ALB,2018,2.123348266,MH_12
ESP,2017,8.734321835,MH_12
PAK,2018,10.54940397,MH_12
AMR,2010,13.04786573,MH_12
GHA,2020,13.51961674,MH_12
KIR,2015,21.17640475,MH_12
SLB,2013,23.82421872,MH_12
MNE,2014,17.25100407,MH_12
NER,2018,12.3681506,MH_12
SAU,2007,3.596691707,MH_12
LAO,2015,2.941282276,MH_12
POL,2004,15.308172,MH_12
CAN,2019,16.48895151,MH_12
GEO,2007,0.770977408,MH_12
ETH,2019,10.16558559,MH_12
HUN,2004,36.56501507,MH_12
YEM,2020,6.593063544,MH_12
RWA,2004,27.8431309,MH_12
KHM,2001,4.107249931,MH_12
LBR,2007,6.062853707,MH_12
GRC,2020,5.409633206,MH_12
SAU,2011,1.764365383,MH_12
VEN,2010,6.311656251,MH_12
BHR,2010,1.932056197,MH_12
EGY,2005,0.547267955,MH_12
MWI,2006,24.23504209,MH_12
CIV,2002,3.021548103,MH_12
DEU,2017,12.90224483,MH_12
DEU,2019,8.210445349,MH_12
CAN,2007,15.79710701,MH_12
HTI,2017,13.81837625,MH_12
MYS,2013,2.13510124,MH_12
BOL,2008,9.006540523,MH_12
DZA,2003,2.343589742,MH_12
SAU,2013,1.756341476,MH_12
PER,2018,1.789415676,MH_12
PRY,2009,2.693710096,MH_12
PNG,2008,2.471427315,MH_12
HTI,2005,10.21985519,MH_12
AZE,2016,1.904646521,MH_12
RWA,2018,6.741657261,MH_12
ZAF,2011,11.47259182,MH_12
IDN,2002,1.721192369,MH_12
SVK,2019,7.110302916,MH_12
GBR,2003,11.09173907,MH_12
PHL,2021,2.112232194,MH_12
ROU,2009,17.83312699,MH_12
ROU,2013,9.872797423,MH_12
MKD,2001,15.89507973,MH_12
MWI,2009,12.26516837,MH_12
SLB,2017,34.54928675,MH_12
FIN,2020,12.78468344,MH_12
AFR,2015,17.96039253,MH_12
VUT,2020,28.26111352,MH_12
KHM,2019,7.439268883,MH_12
COG,2017,17.49266545,MH_12
CHL,2019,14.03352516,MH_12
LBY,2014,8.499437376,MH_12
VCT,2012,3.985999663,MH_12
MOZ,2018,9.838526984,MH_12
MDG,2017,14.89894873,MH_12
BGD,2008,4.251922013,MH_12
PRK,2019,10.32310316,MH_12
ETH,2004,13.09926194,MH_12
QAT,2017,5.984484021,MH_12
BEL,2010,24.12308094,MH_12
ALB,2011,7.44282017,MH_12
TJK,2004,4.172162977,MH_12
FRA,2010,21.15698718,MH_12
EUR,2010,23.49373675,MH_12
PAN,2007,1.249090744,MH_12
WB_LMI,2001,12.19633687,MH_12
GAB,2002,12.52759,MH_12
VUT,2010,8.174824826,MH_12
LBR,2009,12.60818332,MH_12
ATG,2006,0.418495214,MH_12
MLT,2008,1.135048485,MH_12
CHL,2001,18.68338226,MH_12
EGY,2020,0.883709784,MH_12
AUT,2005,6.217871428,MH_12
KEN,2004,17.21735774,MH_12
PER,2009,0.340960758,MH_12
MWI,2001,13.34674605,MH_12
MYS,2019,2.300922523,MH_12
TUN,2014,2.508976451,MH_12
BLZ,2001,12.98736355,MH_12
WB_HI,2015,5.935997332,MH_12
GTM,2014,5.710656572,MH_12
BTN,2000,8.863620074,MH_12
MDA,2018,20.73025511,MH_12
NER,2014,9.05109172,MH_12
UKR,2014,5.860174687,MH_12
PRI,2003,6.310725269,MH_12
ARG,2005,13.93703466,MH_12
MUS,2000,18.521993,MH_12
TON,2010,7.709061551,MH_12
MNE,2013,17.35146896,MH_12
LCA,2006,1.345895415,MH_12
IRN,2017,4.342216644,MH_12
SLV,2007,3.467246478,MH_12
MDV,2009,0.709523933,MH_12
MAR,2009,4.180264122,MH_12
EMR,2011,6.450389577,MH_12
TLS,2019,4.446887508,MH_12
LUX,2021,6.222343156,MH_12
WSM,2012,7.86910051,MH_12
UGA,2014,3.525646149,MH_12
GAB,2007,21.59834228,MH_12
PER,2002,2.119567929,MH_12
GNB,2019,6.039093982,MH_12
MOZ,2000,12.44267399,MH_12
WPR,2019,5.354095637,MH_12
EGY,2004,1.092988469,MH_12
WB_UMI,2018,4.322341846,MH_12
SVK,2011,2.603554255,MH_12
USA,2018,13.798437,MH_12
GHA,2020,7.967694573,MH_12
SLB,2011,12.54502201,MH_12
WPR,2012,8.929220516,MH_12
SLV,2001,3.753814296,MH_12
SLE,2006,9.383007926,MH_12
GMB,2017,12.47033048,MH_12
SRB,2012,13.16508072,MH_12
SWE,2008,12.34984272,MH_12
ESP,2016,5.618190486,MH_12
QAT,2001,17.76728773,MH_12
CRI,2015,10.20580665,MH_12
COM,2020,9.22238551,MH_12
LTU,2004,68.67053249,MH_12
ITA,2013,2.408640604,MH_12
SYC,2014,12.43530311,MH_12
LSO,2016,20.30608084,MH_12
QAT,2004,14.27671751,MH_12
ISR,2014,2.243869822,MH_12
IDN,2015,1.203121822,MH_12
AUT,2009,11.78640891,MH_12
WB_LI,2012,16.0671367,MH_12
MRT,2003,3.327063855,MH_12
AUS,2007,10.45084372,MH_12
BLZ,2015,6.539820545,MH_12
NGA,2003,3.531985752,MH_12
BRB,2016,3.922580022,MH_12
KIR,2011,22.09809275,MH_12
LAO,2012,3.088191787,MH_12
NOR,2015,10.06271236,MH_12
GLOBAL,2021,8.889991924,MH_12
ISR,2019,2.061782547,MH_12
GEO,2021,4.553191858,MH_12
KHM,2001,5.885519224,MH_12
IDN,2012,1.905615343,MH_12
DOM,2013,9.925919842,MH_12
SDN,2002,3.9423167,MH_12
GLOBAL,2018,13.27587727,MH_12
MNG,2005,33.73556162,MH_12
URY,2009,5.340510131,MH_12
ARG,2021,3.36341288,MH_12
LAO,2012,7.908507318,MH_12
SLV,2002,7.682690876,MH_12
SSD,2019,5.716053777,MH_12
CIV,2002,11.77650882,MH_12
EST,2008,6.014231319,MH_12
BOL,2013,6.180707679,MH_12
LBR,2020,6.21048159,MH_12
PSE,2018,0.312162448,MH_12
IRQ,2011,7.434979233,MH_12
NAM,2002,14.60482255,MH_12
PAN,2013,6.457868046,MH_12
MOZ,2010,6.773726383,MH_12
GRC,2017,6.18199633,MH_12
VUT,2001,31.42805095,MH_12
KGZ,2014,11.28094739,MH_12
MLI,2003,7.717477081,MH_12
LTU,2001,13.17959336,MH_12
BGD,2016,2.175429227,MH_12
UZB,2008,18.0269013,MH_12
GLOBAL,2021,5.599552745,MH_12
MDV,2020,0.518471895,MH_12
LVA,2000,9.445319053,MH_12
BWA,2012,27.84478857,MH_12
PSE,2005,1.465863204,MH_12
SWZ,2017,10.78952966,MH_12
MYS,2011,4.887422112,MH_12
MRT,2012,6.736661847,MH_12
SVN,2003,8.933578603,MH_12
NLD,2004,5.04652679,MH_12
TUN,2017,2.612794363,MH_12
MMR,2013,5.506271444,MH_12
UKR,2009,21.65427619,MH_12
EUR,2013,22.07282593,MH_12
BHR,2005,12.93639289,MH_12
KGZ,2001,15.47878185,MH_12
UZB,2016,17.52426809,MH_12
COL,2003,4.970621897,MH_12
LBN,2002,0.88712419,MH_12
LUX,2015,13.46823374,MH_12
BHS,2008,0.819204863,MH_12
IRL,2005,4.543381745,MH_12
SDN,2005,5.785334638,MH_12
TUR,2020,2.882279412,MH_12
BIH,2020,11.0310392,MH_12
WSM,2005,12.86657985,MH_12
CUB,2006,17.35159681,MH_12
TZA,2009,3.681502412,MH_12
KGZ,2020,3.616700664,MH_12
CPV,2006,6.299287194,MH_12
MDA,2005,19.20250108,MH_12
RWA,2017,21.7863323,MH_12
GNQ,2013,14.75836798,MH_12
GNQ,2006,5.260394607,MH_12
SLV,2004,3.569373906,MH_12
HRV,2011,11.65921084,MH_12
VUT,2000,31.78130708,MH_12
NOR,2006,5.985565688,MH_12
CHN,2015,9.05337481,MH_12
ZWE,2019,23.7227299,MH_12
UZB,2016,7.957065731,MH_12
BTN,2009,4.518810405,MH_12
JPN,2007,28.37395808,MH_12
VEN,2009,1.727767026,MH_12
MDG,2007,16.27954168,MH_12
CPV,2013,5.696979364,MH_12
URY,2009,13.50869666,MH_12
SRB,2006,23.28576348,MH_12
SWZ,2004,41.77992521,MH_12
TKM,2000,4.533027582,MH_12
TUN,2016,2.501369608,MH_12
KEN,2017,15.58563536,MH_12
THA,2013,14.35004368,MH_12
MNE,2001,7.019189417,MH_12
SWE,2016,11.51441329,MH_12
SLV,2015,3.258728189,MH_12
CIV,2018,22.32218455,MH_12
HND,2001,1.628224205,MH_12
PHL,2016,3.671936481,MH_12
BOL,2007,9.222323502,MH_12
BHS,2011,0.925918459,MH_12
DOM,2020,7.592457913,MH_12
GAB,2020,3.525289321,MH_12
UKR,2021,16.96524819,MH_12
CPV,2007,30.72094628,MH_12
KOR,2019,13.21033171,MH_12
UKR,2010,20.5499966,MH_12
GMB,2004,9.482550423,MH_12
COM,2019,9.124736808,MH_12
BEL,2017,14.63272321,MH_12
NPL,2010,11.8088828,MH_12
TON,2018,3.805752246,MH_12
HUN,2002,38.88254426,MH_12
ISR,2011,2.289511141,MH_12
LUX,2016,7.549903455,MH_12
TZA,2010,8.032386191,MH_12
TCD,2013,6.725253183,MH_12
SEN,2000,20.51424406,MH_12
GNQ,2020,16.9713891,MH_12
MUS,2005,13.53562113,MH_12
NGA,2020,2.7445678,MH_12
JPN,2004,18.63829047,MH_12
TLS,2002,2.40118185,MH_12
SWZ,2015,53.59137597,MH_12
BHS,2001,0.786126813,MH_12
CHE,2021,13.85219289,MH_12
NGA,2015,13.85810303,MH_12
MKD,2004,4.643488287,MH_12
LKA,2006,24.41932457,MH_12
ROU,2002,21.42791567,MH_12
KAZ,2016,20.32950875,MH_12
SSD,2019,12.91730179,MH_12
ZWE,2009,19.36009567,MH_12
HND,2017,6.759723958,MH_12
SDN,2020,2.692365295,MH_12
WB_UMI,2020,9.783106462,MH_12
JOR,2017,0.397965014,MH_12
RWA,2007,14.59576446,MH_12
IRQ,2003,5.259290509,MH_12
CAN,2006,5.025796928,MH_12
ALB,2020,2.474399534,MH_12
LBR,2017,12.93526276,MH_12
SEAR,2012,10.40948645,MH_12
FJI,2021,5.41342234,MH_12
WB_LI,2014,5.445559306,MH_12
NLD,2006,8.105824819,MH_12
NGA,2012,2.990578502,MH_12
BHS,2019,6.140185422,MH_12
URY,2002,7.467271363,MH_12
EMR,2018,4.385444989,MH_12
COL,2021,2.025430027,MH_12
MDG,2005,16.7879232,MH_12
THA,2009,13.19314202,MH_12
TJK,2009,5.830804834,MH_12
BRB,2006,1.006432238,MH_12
PRK,2015,7.420379936,MH_12
NGA,2003,9.533198316,MH_12
GHA,2011,15.18719546,MH_12
MRT,2004,3.347116242,MH_12
USA,2004,10.70356262,MH_12
SGP,2014,8.151307655,MH_12
GRD,2003,2.996397265,MH_12
EST,2007,33.03337806,MH_12
LKA,2012,7.106137024,MH_12
SYC,2017,7.284604138,MH_12
HRV,2012,12.99183889,MH_12
MDA,2008,18.39677461,MH_12
BEL,2000,10.15768749,MH_12
AUT,2020,15.45994452,MH_12
VCT,2001,1.238145892,MH_12
JOR,2015,0.441068383,MH_12
CMR,2004,5.710640232,MH_12
TGO,2011,26.83244918,MH_12
LBR,2012,13.66710216,MH_12
BGD,2007,6.009551458,MH_12
CAF,2013,35.78310772,MH_12
GRD,2014,0.438885764,MH_12
COD,2005,7.048424073,MH_12
WB_UMI,2008,9.261783749,MH_12
SVN,2019,5.663005344,MH_12
LVA,2020,4.331569946,MH_12
GUY,2008,45.49237199,MH_12
AFG,2005,6.901423338,MH_12
TTO,2011,4.104296893,MH_12
BEN,2004,20.06646748,MH_12
TGO,2007,15.71037191,MH_12
UKR,2000,57.36319601,MH_12
YEM,2010,6.321287184,MH_12
PSE,2005,0.91012874,MH_12
LBR,2013,9.794598653,MH_12
MRT,2002,3.4056629,MH_12
CZE,2002,12.44690636,MH_12
SLE,2001,11.86116211,MH_12
GHA,2003,7.016346412,MH_12
KHM,2003,7.649999904,MH_12
SUR,2016,13.58214662,MH_12
BRB,2021,5.148761874,MH_12
TZA,2003,8.961836391,MH_12
KOR,2015,12.44500634,MH_12
FIN,2009,9.286134857,MH_12
USA,2007,10.97472159,MH_12
NLD,2013,9.457800421,MH_12
ARM,2001,5.606184133,MH_12
DJI,2005,8.503920615,MH_12
LVA,2010,35.94176962,MH_12
DJI,2016,13.03784565,MH_12
FRA,2012,6.300255878,MH_12
USA,2011,18.73634262,MH_12
MNE,2003,14.00275338,MH_12
IRN,2005,4.463776343,MH_12
WPR,2002,11.95867256,MH_12
MNG,2018,31.98156709,MH_12
HRV,2018,4.883805809,MH_12
SYR,2005,1.397086832,MH_12
FIN,2008,27.99070954,MH_12
KGZ,2008,5.083641789,MH_12
HTI,2018,6.118831852,MH_12
LCA,2000,2.018409837,MH_12
AGO,2021,24.43465005,MH_12
JPN,2005,19.05013463,MH_12
UGA,2002,14.75207126,MH_12
PAK,2008,4.091688223,MH_12
MLI,2000,7.728205572,MH_12
BWA,2007,22.19037044,MH_12
LCA,2016,1.084607882,MH_12
ARG,2012,15.04848487,MH_12
GBR,2004,11.23624093,MH_12
NAM,2021,4.615398241,MH_12
MOZ,2012,17.57536165,MH_12
LCA,2017,6.55225623,MH_12
AUT,2018,4.88855221,MH_12
ISR,2000,11.14141081,MH_12
BDI,2019,6.540006524,MH_12
MLT,2002,4.828655007,MH_12
GEO,2020,9.449684699,MH_12
SLV,2020,13.62894719,MH_12
COD,2010,14.64472134,MH_12
SOM,2015,15.76930428,MH_12
STP,2018,1.937648245,MH_12
BRB,2020,3.444753318,MH_12
KWT,2003,4.04129148,MH_12
EMR,2010,2.721867053,MH_12
TCD,2014,6.54407008,MH_12
CAN,2018,5.679617994,MH_12
BGR,2021,2.574141022,MH_12
FSM,2016,33.56190526,MH_12
WB_UMI,2011,8.013136693,MH_12
SEN,2013,5.433306318,MH_12
PAN,2001,1.560021804,MH_12
CHN,2007,9.894366172,MH_12
USA,2010,18.48785184,MH_12
MLI,2006,7.759642315,MH_12
CHL,2008,4.663984566,MH_12
GUY,2020,53.31112178,MH_12
SYC,2000,1.539617125,MH_12
CHL,2011,18.19998229,MH_12
QAT,2001,13.68296893,MH_12
MRT,2020,7.103213483,MH_12
NZL,2021,16.45335981,MH_12
MNG,2004,19.15428945,MH_12
BRB,2020,1.022649499,MH_12
HND,2009,1.447032959,MH_12
SEAR,2010,15.15386152,MH_12
KIR,2011,6.520303997,MH_12
IRN,2006,3.126311596,MH_12
URY,2020,7.665504361,MH_12
LUX,2014,9.972477537,MH_12
RUS,2016,46.08258955,MH_12
HRV,2003,25.50638856,MH_12
PRT,2017,12.67852085,MH_12
AFG,2001,9.71212124,MH_12
WPR,2013,8.576168214,MH_12
BIH,2011,13.84580765,MH_12
GNB,2003,6.801983632,MH_12
FIN,2020,18.43202726,MH_12
PAK,2012,7.515738279,MH_12
ATG,2014,0.0,MH_12
MLI,2016,8.377222501,MH_12
BLZ,2002,12.07639657,MH_12
LBN,2001,1.047381638,MH_12
GBR,2007,6.681794428,MH_12
VUT,2000,8.909757829,MH_12
SWE,2001,7.482123176,MH_12
GNQ,2005,5.419630496,MH_12
UZB,2018,7.541690492,MH_12
LBY,2007,2.753253366,MH_12
CUB,2017,10.55598122,MH_12
CHN,2001,15.88182081,MH_12
PSE,2012,0.321238407,MH_12
SOM,2002,10.62507649,MH_12
ZAF,2018,8.037795466,MH_12
FRA,2019,16.71921454,MH_12
STP,2007,2.010603826,MH_12
BRA,2017,6.496097887,MH_12
USA,2009,4.935200548,MH_12
TON,2016,6.577570104,MH_12
SYR,2020,1.056988626,MH_12
AFR,2018,5.004862496,MH_12
KWT,2015,2.548567289,MH_12
ZMB,2001,13.68613621,MH_12
MDV,2016,4.094087567,MH_12
ZMB,2008,12.47207058,MH_12
BOL,2001,5.230567639,MH_12
SLE,2020,8.993452899,MH_12
GMB,2015,8.932664836,MH_12
SAU,2015,1.563543536,MH_12
ECU,2021,2.559239921,MH_12
MLI,2021,5.422626864,MH_12
ETH,2003,7.084026768,MH_12
FSM,2013,23.46849368,MH_12
MYS,2017,8.038001976,MH_12
RUS,2005,39.26709289,MH_12
EST,2011,4.368997327,MH_12
LBN,2008,1.063383814,MH_12
SAU,2008,2.123032991,MH_12
HUN,2000,10.9437159,MH_12
SSD,2014,9.852272279,MH_12
SGP,2017,9.280359001,MH_12
CPV,2002,17.68740807,MH_12
GMB,2011,5.373186873,MH_12
DOM,2008,1.659930714,MH_12
BLR,2002,9.063539054,MH_12
NAM,2019,19.61677448,MH_12
SEAR,2008,10.53682783,MH_12
MMR,2007,1.62047792,MH_12
DEU,2015,9.075949561,MH_12
NPL,2009,15.44664748,MH_12
HND,2012,11.32053359,MH_12
COM,2018,6.46249474,MH_12
CYP,2005,2.140801814,MH_12
LUX,2007,15.85154859,MH_12
AMR,2002,8.081274278,MH_12
IND,2017,12.7657,MH_12
MNG,2012,37.15139533,MH_12
MNE,2020,12.08778968,MH_12
PRI,2007,11.42530113,MH_12
RUS,2018,39.07814675,MH_12
FIN,2021,17.35150585,MH_12
WB_LMI,2002,14.90083452,MH_12
ECU,2021,12.39982435,MH_12
BLR,2014,36.42675845,MH_12
LBY,2005,6.21267661,MH_12
TLS,2004,4.050376917,MH_12
ZWE,2007,20.17325081,MH_12
PRY,2010,2.4754141,MH_12
BHS,2001,5.969883979,MH_12
TKM,2006,20.2036391,MH_12
DEU,2012,4.58525977,MH_12
SYR,2016,0.298999581,MH_12
MUS,2009,14.02835839,MH_12
VCT,2015,2.660534888,MH_12
ROU,2011,2.786666041,MH_12
MOZ,2011,7.192787755,MH_12
FSM,2009,23.61845711,MH_12
CHL,2004,3.068578121,MH_12
WB_LMI,2009,11.79530351,MH_12
SYC,2021,1.738439824,MH_12
COG,2005,9.092063878,MH_12
EUR,2013,13.31579674,MH_12
JAM,2013,1.144760167,MH_12
ROU,2014,8.98603057,MH_12
BGD,2013,3.186331709,MH_12
EUR,2015,12.4371727,MH_12
PRY,2019,12.22743298,MH_12
FJI,2010,13.89099038,MH_12
NIC,2017,2.175298923,MH_12
BRB,2014,3.769273594,MH_12
NZL,2004,12.26291498,MH_12
MLT,2017,1.65519616,MH_12
CHN,2016,8.934376624,MH_12
EUR,2019,4.437776713,MH_12
ESP,2000,3.00792538,MH_12
IND,2021,12.62436128,MH_12
DOM,2008,4.918549062,MH_12
DOM,2015,6.734556148,MH_12
CYP,2020,1.524575539,MH_12
AUS,2000,11.91184908,MH_12
LCA,2010,13.76389674,MH_12
VCT,2008,4.349305801,MH_12
CUB,2008,16.36678296,MH_12
SEN,2006,11.41458444,MH_12
ERI,2013,34.32097294,MH_12
GMB,2006,8.857354931,MH_12
BIH,2019,7.682549629,MH_12
SVK,2017,2.488661693,MH_12
HND,2001,7.554939988,MH_12
ZMB,2020,11.90880355,MH_12
PAN,2006,0.732984789,MH_12
BFA,2013,28.80939698,MH_12
FSM,2021,20.83401947,MH_12
LKA,2015,6.008066935,MH_12
NLD,2016,12.63493833,MH_12
BEN,2013,20.58103262,MH_12
TTO,2000,5.815328057,MH_12
