country_name_x,year,mental_health_value,indicator_code,country_name_matched,country_name_y,GDP_per_capita,School_enrollment,Unemployment
DOM,2011,8.116583352,MH_12,Dominica,Dominica,7705.40717248319,109.177848815918,7.757837937420643
GHA,2015,3.462071679,MH_12,Afghanistan,Afghanistan,565.569730408751,53.1501083374023,9.032
ISL,2015,12.87269036,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,99.2168379833578,7.757837937420643
DOM,2011,4.758368383,MH_12,Dominica,Dominica,7705.40717248319,109.177848815918,7.757837937420643
NGA,2008,3.25760414,MH_12,Hungary,Hungary,15762.6322515113,98.3803329467773,7.817
EGY,2013,1.145657168,MH_12,"Egypt, Arab Rep.","Egypt, Arab Rep.",3025.52563552448,73.8954466194364,13.154
GUY,2019,49.49713722,MH_12,Guyana,Guyana,6405.82443444562,79.72026252508348,13.172
ARM,2006,9.370134805,MH_12,Armenia,Armenia,2041.65267068997,95.2676467895508,10.497
THA,2004,16.42297119,MH_12,Thailand,Thailand,2641.56268717857,67.444221496582,1.51
BRA,2000,4.68274658,MH_12,Brazil,Brazil,3766.54786339835,79.72026252508348,10.889
DJI,2003,11.77768392,MH_12,Djibouti,Djibouti,764.634465224597,79.72026252508348,26.484
PER,2016,0.908426086,MH_12,Upper middle income,Upper middle income,7413.22237473365,91.8215179443359,6.00830028413522
VEN,2001,13.40418776,MH_12,Slovenia,Slovenia,10375.6255869861,108.754692077637,5.682
AFG,2007,8.766164037,MH_12,Afghanistan,Afghanistan,376.223152003876,28.8154907226562,7.841
FRA,2020,5.750739278,MH_12,France,France,39169.8606000707,104.566566467285,8.009
FRA,2006,21.78421137,MH_12,France,France,36431.5658906555,106.927520751953,8.832
NIC,2001,7.566675846,MH_12,Dominica,Dominica,5527.51527300496,109.117523193359,7.757837937420643
ISL,2019,5.54354136,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,71.8634001484781,7.757837937420643
RWA,2016,13.13978372,MH_12,Norway,Norway,70867.3609970749,116.6455078125,4.68
TON,2015,4.019685321,MH_12,Estonia,Estonia,17722.1557669523,108.18879699707,6.412
FIN,2000,10.33790101,MH_12,Finland,Finland,24335.9225082659,125.493049621582,11.134
SEN,2021,18.43118607,MH_12,Senegal,Senegal,1598.10676952274,45.1726204964815,3.436
RUS,2009,31.86278085,MH_12,Belarus,Belarus,5352.48809190697,113.701538085938,6.1
JAM,2004,0.322479141,MH_12,Jamaica,Jamaica,3807.56293124552,85.6572189331055,6.539
GEO,2021,0.97599607,MH_12,Georgia,Georgia,5083.60695484577,106.201856681079,11.785
LAO,2000,10.73862225,MH_12,Lao PDR,Lao PDR,318.749852236965,33.2670707702637,2.045
ETH,2012,17.08181899,MH_12,Ethiopia,Ethiopia,452.101031885754,36.2193489074707,2.252
ISL,2019,11.20603142,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,71.8634001484781,7.757837937420643
KAZ,2017,34.11317531,MH_12,Kazakhstan,Kazakhstan,8943.08416791984,96.5061709309357,4.9
TUR,2004,4.579284835,MH_12,Turkiye,Turkiye,5979.6054216148,88.3136901855469,10.838
UZB,2009,7.201683772,MH_12,Uzbekistan,Uzbekistan,1205.7993547038,89.0436019897461,5.04
GIN,2005,10.39494648,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,106.810440063477,7.757837937420643
ARG,2001,10.35433392,MH_12,Argentina,Argentina,7141.47507662826,97.6240463256836,17.32
FRA,2004,8.330632709,MH_12,France,France,33644.9282220364,102.220016479492,8.914
ITA,2013,8.517388747,MH_12,Italy,Italy,35701.6746002376,100.973121643066,12.149
TUR,2016,5.155716533,MH_12,Turkiye,Turkiye,10984.3643169061,108.547561645508,10.899
JOR,2017,1.319403099,MH_12,Jordan,Jordan,4065.61628749384,88.8758288897009,18.12
KOR,2008,34.25833425,MH_12,"Korea, Dem. People's Rep.","Korea, Dem. People's Rep.",14722.823314233625,79.72026252508348,3.48
ARM,2021,1.92675448,MH_12,Armenia,Armenia,4685.17997128509,91.4853735120921,15.469
POL,2005,15.27845223,MH_12,French Polynesia,French Polynesia,21984.1936230719,79.72026252508348,11.722
LVA,2020,25.80418974,MH_12,El Salvador,El Salvador,3997.19279583709,65.1837191291627,5.008
NGA,2000,16.31101814,MH_12,Hungary,Hungary,4629.91760812548,96.2051086425781,6.563
PER,2000,0.773326057,MH_12,Upper middle income,Upper middle income,1846.75293360867,67.0187606811523,5.67377905154935
NAM,2021,18.42530031,MH_12,Namibia,Namibia,4412.8355693052,83.3329528489539,20.931
BEL,2012,16.56729827,MH_12,Belarus,Belarus,6953.21591683101,107.657786407767,5.962
LVA,2013,16.85438388,MH_12,El Salvador,El Salvador,3582.26694005169,72.2452860122263,3.693
SEN,2017,5.249055638,MH_12,Senegal,Senegal,1356.80518449031,79.72026252508348,4.078
ISR,2000,2.752676654,MH_12,Israel,Israel,21706.5194056329,98.0492706298828,11.102
JAM,2009,0.345002309,MH_12,Jamaica,Jamaica,4428.38153333557,90.1742782592773,7.314
SLE,2004,6.022046626,MH_12,Isle of Man,Isle of Man,35564.6023910146,79.72026252508348,7.757837937420643
CYP,2018,5.05387765,MH_12,Cyprus,Cyprus,29120.375,100.253517150879,8.504
NAM,2019,3.485487175,MH_12,Namibia,Namibia,4731.9210318831,79.0125016773938,19.929
ECU,2000,5.874034531,MH_12,Ecuador,Ecuador,1382.23421759909,55.9612693786621,4.8
LAO,2013,7.767818329,MH_12,Lao PDR,Lao PDR,1812.51774424651,52.6759359354755,1.469
HUN,2014,25.03555904,MH_12,Hungary,Hungary,14352.501883174,105.841468811035,7.725
ARM,2001,3.198814031,MH_12,Armenia,Armenia,659.588988535629,86.7833099365234,11.012
GEO,2014,4.352956504,MH_12,Georgia,Georgia,4830.33486170249,105.757088910744,17.439
GUY,2019,11.12984603,MH_12,Guyana,Guyana,6405.82443444562,79.72026252508348,13.172
UZB,2006,7.944297796,MH_12,Uzbekistan,Uzbekistan,649.118167003925,88.7272109985352,6.035
GAB,2020,18.53983345,MH_12,Gabon,Gabon,6605.80346077565,79.72026252508348,21.279
BRA,2011,8.63024792,MH_12,Brazil,Brazil,13396.6263158041,79.72026252508348,7.578
SAU,2014,1.221757886,MH_12,Guinea-Bissau,Guinea-Bissau,652.022501029449,79.72026252508348,3.285
NGA,2018,13.52612217,MH_12,Hungary,Hungary,16605.0570511887,103.749549865723,3.667
TON,2015,5.738288601,MH_12,Estonia,Estonia,17722.1557669523,108.18879699707,6.412
TUN,2004,2.051169297,MH_12,Tunisia,Tunisia,3067.41936376975,80.0033264160156,14.23
DJI,2018,10.70657652,MH_12,Djibouti,Djibouti,2718.08338799203,79.72026252508348,26.18
SAU,2009,2.829541741,MH_12,Guinea-Bissau,Guinea-Bissau,583.190020139094,79.72026252508348,3.163
ERI,2010,10.93140843,MH_12,Algeria,Algeria,4912.78585503672,100.739776611328,9.96
SUR,2008,39.21878228,MH_12,Suriname,Suriname,6576.08546307249,70.8968505859375,8.854
LAO,2018,7.331650474,MH_12,Lao PDR,Lao PDR,2545.1075420815,66.1528570578416,2.897
KEN,2012,9.558104066,MH_12,Kenya,Kenya,1285.00536171512,79.72026252508348,2.678
NAM,2017,11.40509629,MH_12,Namibia,Namibia,5143.96072323076,79.5334606379175,21.748
FIN,2012,22.44687996,MH_12,Finland,Finland,47551.6740841369,109.962677001953,7.689
GEO,2017,6.311878381,MH_12,Georgia,Georgia,4418.75206546679,109.523203664239,13.939
KIR,2008,21.97233883,MH_12,Kiribati,Kiribati,1410.62246914058,82.9311904907227,7.757837937420643
ERI,2002,10.99094944,MH_12,Algeria,Algeria,1937.46411413019,72.5830688476562,25.9
GEO,2008,0.811461059,MH_12,Georgia,Georgia,3324.7537205015,110.87841796875,17.87
AUS,2007,5.050285875,MH_12,Australia,Australia,41128.2476618402,79.72026252508348,4.381
AZE,2021,0.796172004,MH_12,Azerbaijan,Azerbaijan,5408.04535175023,91.4106367606057,6.04
KAZ,2018,33.75665929,MH_12,Kazakhstan,Kazakhstan,9472.48527327758,96.1156212742477,4.85
QAT,2018,7.375100123,MH_12,Qatar,Qatar,71039.9308240078,102.1549014004,0.11
THA,2017,10.9725194,MH_12,Thailand,Thailand,6413.09182530343,79.5062371844027,0.83
SEN,2013,11.97481244,MH_12,Senegal,Senegal,1379.83196553924,49.0776594909389,5.012
PER,2017,0.857056145,MH_12,Upper middle income,Upper middle income,8064.20583627107,92.3078689575195,6.01694360799605
ERI,2003,10.51844215,MH_12,Algeria,Algeria,2283.77299346126,75.4358673095703,23.72
NAM,2003,14.75574762,MH_12,Namibia,Namibia,2569.24739317883,65.2594223022461,22.104
CAN,2013,16.13255966,MH_12,American Samoa,American Samoa,11813.5022034589,79.72026252508348,7.757837937420643
COM,2016,6.704242173,MH_12,Comoros,Comoros,1365.48403444497,79.72026252508348,4.117
THA,2008,13.62548081,MH_12,Thailand,Thailand,4309.13509292986,75.2078475952148,1.18
PRI,2014,4.737336791,MH_12,Sao Tome and Principe,Sao Tome and Principe,1489.67633417608,74.2815475463867,11.428
SYR,2004,0.992528993,MH_12,Syrian Arab Republic,Syrian Arab Republic,1368.1148230028,63.2146301269531,9.513
BEL,2002,9.307305247,MH_12,Belarus,Belarus,1479.38066337175,79.72026252508348,10.874
LVA,2016,17.06845051,MH_12,El Salvador,El Salvador,3901.34014965811,68.2966095615156,4.418
SAU,2000,4.379484934,MH_12,Guinea-Bissau,Guinea-Bissau,316.945495037639,17.9289207458496,3.358
BRA,2009,8.831080562,MH_12,Brazil,Brazil,8678.6584730653,79.72026252508348,9.419
YEM,2011,7.781961262,MH_12,"Yemen, Rep.","Yemen, Rep.",1186.47500581215,40.6695289611816,13.311
QAT,2010,1.658774841,MH_12,Qatar,Qatar,76462.6119486736,98.150178716375,0.45
KIR,2010,6.399432582,MH_12,Kiribati,Kiribati,1522.10068744154,79.72026252508348,7.757837937420643
NOR,2017,6.968658169,MH_12,North America,North America,58184.8571647569,100.074882507324,4.57971738602629
ARM,2011,9.19314979,MH_12,Armenia,Armenia,3349.55309771906,94.8774032592773,18.884
IND,2003,16.32960237,MH_12,India,India,544.143133545002,51.4255714416504,7.633
SUR,2013,39.62292704,MH_12,Suriname,Suriname,9043.19281529222,69.1293334960938,6.6
TUR,2020,4.665429494,MH_12,Turkiye,Turkiye,8798.11791709313,112.527458190918,13.148
EGY,2002,0.568906633,MH_12,"Egypt, Arab Rep.","Egypt, Arab Rep.",1116.82884626213,78.8174133300781,10.01
UGA,2010,4.191000304,MH_12,Portugal,Portugal,22551.935098809,107.523330688477,10.771
COM,2017,6.558183386,MH_12,Comoros,Comoros,1423.9248027797,56.9502144763063,4.049
YEM,2007,8.731301252,MH_12,"Yemen, Rep.","Yemen, Rep.",890.305768114988,79.72026252508348,12.486
ERI,2014,33.64123172,MH_12,Algeria,Algeria,6094.69392314956,79.72026252508348,10.207
BEN,2007,11.87143928,MH_12,Benin,Benin,912.338247188342,79.72026252508348,0.902
JAM,2020,1.52806246,MH_12,Jamaica,Jamaica,5299.04530804283,81.5337816615681,6.501
KAZ,2020,30.83659042,MH_12,Kazakhstan,Kazakhstan,8781.50797787648,91.9490206290752,4.89
FRA,2021,11.78495171,MH_12,France,France,43725.0999521245,104.522842407227,7.871
CHE,2006,19.06698451,MH_12,Seychelles,Seychelles,12782.9938926475,72.1399536132812,7.757837937420643
HUN,2019,18.99559612,MH_12,Hungary,Hungary,17012.8598553199,102.561637878418,3.411
ARM,2017,2.565527513,MH_12,Armenia,Armenia,3869.05373867752,79.72026252508348,17.704
SWE,2010,6.648207584,MH_12,Sweden,Sweden,52542.5759090299,102.25106048584,8.61
PRI,2015,1.248212881,MH_12,Sao Tome and Principe,Sao Tome and Principe,1298.10946596396,82.4009170532227,10.591
COL,2014,3.780555206,MH_12,Colombia,Colombia,8187.20824890084,97.3632888793945,8.799
TUN,2004,4.215838792,MH_12,Tunisia,Tunisia,3067.41936376975,80.0033264160156,14.23
KIR,2018,20.0238942,MH_12,Kiribati,Kiribati,1912.73809378187,79.72026252508348,7.757837937420643
BEL,2009,9.259026136,MH_12,Belarus,Belarus,5352.48809190697,113.701538085938,6.1
SUR,2000,37.9832823,MH_12,Suriname,Suriname,1988.22172925433,79.72026252508348,12.873
CHE,2000,8.794690251,MH_12,Seychelles,Seychelles,8063.65500575169,76.5603332519531,7.757837937420643
MOZ,2011,17.52841445,MH_12,Mozambique,Mozambique,618.17649286789,26.0157578808472,3.295
KAZ,2007,60.84924373,MH_12,Kazakhstan,Kazakhstan,6449.43931096532,79.72026252508348,7.26
LAO,2014,7.730912406,MH_12,Lao PDR,Lao PDR,1981.03910900473,58.0247383117676,1.733
POL,2019,20.38313063,MH_12,French Polynesia,French Polynesia,21582.5892046801,79.72026252508348,11.591
VEN,2000,13.09662626,MH_12,Slovenia,Slovenia,10135.7219109212,102.752769470215,6.918
GIN,2005,7.598395519,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,106.810440063477,7.757837937420643
DOM,2009,8.374290041,MH_12,Dominica,Dominica,7487.49010395154,111.792961120605,7.757837937420643
COM,2007,9.63747073,MH_12,Comoros,Comoros,1289.73631056361,79.72026252508348,4.474
SAU,2018,1.822923275,MH_12,Guinea-Bissau,Guinea-Bissau,808.531613218504,79.72026252508348,3.127
BOL,2019,8.057959805,MH_12,Bolivia,Bolivia,4203.15492855788,88.8235046622532,3.682
IND,2006,16.86290651,MH_12,India,India,801.668353659022,56.7859497070312,7.553
FRA,2014,5.734746935,MH_12,France,France,43148.0459288416,103.425827026367,10.273
JOR,2006,1.187614224,MH_12,Jordan,Jordan,2342.63459574933,86.7745513916016,14.0
ARG,2009,8.326963811,MH_12,Argentina,Argentina,8150.23527028221,96.4056777954102,8.645
GAB,2004,20.39512389,MH_12,Gabon,Gabon,5465.79193590708,79.72026252508348,17.108
CYP,2009,3.991334827,MH_12,Cyprus,Cyprus,32236.44921875,91.9261779785156,5.594
KIR,2020,5.596371654,MH_12,Kiribati,Kiribati,1751.78249168214,79.72026252508348,7.757837937420643
POL,2009,28.88268997,MH_12,French Polynesia,French Polynesia,24434.2197555208,79.72026252508348,11.963
ARM,2012,6.561225205,MH_12,Armenia,Armenia,3511.56399687426,79.72026252508348,17.511
NOR,2003,15.69653311,MH_12,North America,North America,38395.5205652019,95.3165664672852,6.15326151532504
BRA,2021,10.61936295,MH_12,Brazil,Brazil,7972.53696080695,106.651893615723,13.158
AFG,2003,7.043811425,MH_12,Afghanistan,Afghanistan,198.871115728727,13.959529876709,7.844
ETH,2014,9.613285405,MH_12,Ethiopia,Ethiopia,549.986577082588,79.72026252508348,2.361
TUR,2001,4.61584703,MH_12,Turkiye,Turkiye,3052.2256706793,85.3136215209961,8.381
FIN,2002,30.07108625,MH_12,Finland,Finland,26989.389260959,129.487838745117,10.423
THA,2016,18.2746061,MH_12,Thailand,Thailand,5833.57715617098,122.563217163086,0.688
GUY,2018,52.61545956,MH_12,Guyana,Guyana,6048.38697180418,79.72026252508348,13.627
CHE,2007,8.591491921,MH_12,Seychelles,Seychelles,12669.3026687222,75.9018402099609,7.757837937420643
DJI,2017,13.3795059,MH_12,Djibouti,Djibouti,2618.95521147369,79.72026252508348,26.064
GUY,2013,35.53236502,MH_12,Guyana,Guyana,5556.91231156932,79.72026252508348,12.296
TUN,2019,1.405407491,MH_12,Tunisia,Tunisia,3528.87213306798,79.72026252508348,17.153
PER,2014,1.547200218,MH_12,Upper middle income,Upper middle income,7778.57802636616,91.9600982666016,5.56083800221772
ARM,2001,1.337309816,MH_12,Armenia,Armenia,659.588988535629,86.7833099365234,11.012
ITA,2004,5.226646267,MH_12,Italy,Italy,31348.1901841445,99.0750198364258,7.866
SAU,2004,4.070023812,MH_12,Guinea-Bissau,Guinea-Bissau,431.376557669634,79.72026252508348,3.226
GUY,2009,31.40836941,MH_12,Guyana,Guyana,4209.13230624565,89.8750076293945,11.307
KOR,2019,29.61231028,MH_12,"Korea, Dem. People's Rep.","Korea, Dem. People's Rep.",14722.823314233625,79.72026252508348,3.439
SWE,2001,12.7509858,MH_12,Sweden,Sweden,27259.3174300217,147.903442382812,4.73
ERI,2020,31.81858055,MH_12,Algeria,Algeria,3743.5419522929,79.72026252508348,14.08
SOM,2009,16.51087915,MH_12,"Somalia, Fed. Rep.","Somalia, Fed. Rep.",246.513251675105,79.72026252508348,18.724
NOR,2014,13.78577821,MH_12,North America,North America,54580.8673039295,98.2064819335938,6.26083245211775
ITA,2006,4.787157898,MH_12,Italy,Italy,33537.1286994269,99.5338516235352,6.777
PAK,2001,8.769411787,MH_12,Pakistan,Pakistan,609.939506905073,79.72026252508348,0.611
AZE,2006,3.242074483,MH_12,Azerbaijan,Azerbaijan,2472.95725732287,79.72026252508348,6.62
THA,2015,3.212829184,MH_12,Thailand,Thailand,5688.85335397884,124.330596923828,0.597
ISR,2017,7.724066384,MH_12,Israel,Israel,41138.470964272,96.2929916381836,4.14
DOM,2004,8.252161597,MH_12,Dominica,Dominica,5778.83306546506,114.818801879883,7.757837937420643
PER,2017,1.966639201,MH_12,Upper middle income,Upper middle income,8064.20583627107,92.3078689575195,6.01694360799605
POL,2013,27.15716343,MH_12,French Polynesia,French Polynesia,21955.6329264095,79.72026252508348,12.027
LUX,2013,8.838143846,MH_12,Luxembourg,Luxembourg,120000.140729859,103.469413757324,6.045
ISR,2016,5.000835956,MH_12,Israel,Israel,37671.5389138798,96.7928085327148,4.723
CYP,2015,4.341657154,MH_12,Cyprus,Cyprus,23088.44140625,99.7783126831055,15.026
YEM,2009,8.39419597,MH_12,"Yemen, Rep.","Yemen, Rep.",969.243509864478,79.72026252508348,12.762
SEN,2000,5.839303654,MH_12,Senegal,Senegal,603.233162455158,15.2092504501343,2.638
HUN,2017,20.82721048,MH_12,Hungary,Hungary,14736.1668157258,104.29077911377,4.156
GUY,2014,59.14284531,MH_12,Guyana,Guyana,5472.68820452237,79.72026252508348,12.637
POL,2014,14.56727725,MH_12,French Polynesia,French Polynesia,22258.6321384251,79.72026252508348,11.894
GUY,2012,14.46201707,MH_12,Guyana,Guyana,5444.39751913913,102.622467041016,12.029
VEN,2012,11.42791887,MH_12,Slovenia,Slovenia,22442.1417859955,98.1137313842773,8.841
IND,2017,15.21665986,MH_12,India,India,1950.10468280866,74.6743774414062,7.626
CYP,2002,1.930599345,MH_12,Cyprus,Cyprus,16093.2158203125,96.9152069091797,3.336
COM,2003,10.47387485,MH_12,Comoros,Comoros,959.691049354812,38.9220008850098,4.559
ALB,2001,5.715150861,MH_12,Albania,Albania,1326.41652388077,79.72026252508348,18.57
KAZ,2021,26.20305506,MH_12,Kazakhstan,Kazakhstan,9983.60103576902,94.310522086739,5.568
TON,2009,3.834520206,MH_12,Estonia,Estonia,14712.4494217916,107.425552368164,13.548
NIC,2020,5.741903068,MH_12,Dominica,Dominica,7827.74842680426,105.181579589844,7.757837937420643
COM,2006,9.834603849,MH_12,Comoros,Comoros,1138.47908404345,79.72026252508348,4.482
BEN,2005,5.275897301,MH_12,Benin,Benin,779.437777753268,79.72026252508348,0.859
NOR,2008,13.35047015,MH_12,North America,North America,48398.3601410965,95.6482772827148,5.83652846325955
POL,2015,13.21190324,MH_12,French Polynesia,French Polynesia,19166.9594761931,79.72026252508348,11.794
TUR,2016,1.394278427,MH_12,Turkiye,Turkiye,10984.3643169061,108.547561645508,10.899
QAT,2012,1.439521575,MH_12,Qatar,Qatar,108470.387023229,98.6139808267348,0.48
PAN,2000,1.220514506,MH_12,Japan,Japan,39169.3595701504,79.72026252508348,4.748
BEN,2014,20.46391864,MH_12,Benin,Benin,1204.39918670094,52.5952682495117,1.952
FIN,2016,6.070848342,MH_12,Finland,Finland,43451.2562442158,152.471435546875,8.818
HUN,2000,26.58936671,MH_12,Hungary,Hungary,4629.91760812548,96.2051086425781,6.563
CAN,2011,15.24050908,MH_12,American Samoa,American Samoa,10383.459331451,79.72026252508348,7.757837937420643
RUS,2004,75.49977078,MH_12,Belarus,Belarus,2378.33700470129,79.72026252508348,9.463
UKR,2018,35.40692357,MH_12,Ukraine,Ukraine,3059.0517578125,85.8331876808318,8.799
SLE,2001,5.283822611,MH_12,Isle of Man,Isle of Man,21819.7123825606,79.72026252508348,7.757837937420643
CHE,2001,15.10335574,MH_12,Seychelles,Seychelles,8153.2986369879,70.1063613891602,7.757837937420643
GHA,2020,3.146780953,MH_12,Afghanistan,Afghanistan,510.787063366811,79.72026252508348,11.71
CHE,2000,23.73843372,MH_12,Seychelles,Seychelles,8063.65500575169,76.5603332519531,7.757837937420643
PAN,2008,5.4955861,MH_12,Japan,Japan,39876.3039685725,79.72026252508348,4.002
KOR,2007,16.8556471,MH_12,"Korea, Dem. People's Rep.","Korea, Dem. People's Rep.",14722.823314233625,79.72026252508348,3.547
ISR,2002,8.93062051,MH_12,Israel,Israel,19076.4584298321,99.26904296875,12.888
UKR,2002,7.160097102,MH_12,Ukraine,Ukraine,903.011901855469,100.038528442383,10.136
ISL,2018,2.879145505,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,65.9177456207159,7.757837937420643
GEO,2008,5.809325569,MH_12,Georgia,Georgia,3324.7537205015,110.87841796875,17.87
AFR,2013,17.95908746,MH_12,Central African Republic,Central African Republic,364.36696260838,79.72026252508348,5.566
BRA,2014,9.05531854,MH_12,Brazil,Brazil,12274.9941630213,102.635528564453,6.755
CAN,2003,5.50196998,MH_12,American Samoa,American Samoa,9197.66196836987,79.72026252508348,7.757837937420643
BEL,2019,14.18745092,MH_12,Belarus,Belarus,6837.77339645635,100.438744155791,4.165
SUR,2017,13.26781566,MH_12,Suriname,Suriname,6049.52128553675,79.72026252508348,7.905
AUS,2005,16.65809272,MH_12,Australia,Australia,34535.20727091,79.72026252508348,5.036
ECU,2008,8.61610233,MH_12,Ecuador,Ecuador,4194.75750661981,79.72026252508348,3.917
TON,2016,5.057245874,MH_12,Estonia,Estonia,18666.3736521706,111.596199035645,6.882
ARM,2009,1.429515441,MH_12,Armenia,Armenia,2820.5926553347,102.957763671875,19.295
PAK,2018,7.156352151,MH_12,Pakistan,Pakistan,1569.33814626355,37.1466063259079,4.083
CAN,2012,16.15726017,MH_12,American Samoa,American Samoa,11745.4899153958,79.72026252508348,7.757837937420643
HUN,2006,19.26835465,MH_12,Hungary,Hungary,11478.4891640501,97.7556076049805,7.494
ARM,2020,0.349519205,MH_12,Armenia,Armenia,4268.68093304583,88.5080298201293,18.175
KOR,2018,30.61163544,MH_12,"Korea, Dem. People's Rep.","Korea, Dem. People's Rep.",14722.823314233625,79.72026252508348,3.409
UGA,2017,9.476821042,MH_12,Portugal,Portugal,21442.3842768879,117.235328674316,8.878
JAM,2002,0.376229279,MH_12,Jamaica,Jamaica,3680.64551727724,80.4983978271484,6.616
GIN,2003,10.32715123,MH_12,British Virgin Islands,British Virgin Islands,14722.823314233625,94.2840576171875,7.757837937420643
JOR,2009,1.218015139,MH_12,Jordan,Jordan,3435.8337590698,79.72026252508348,12.9
EUR,2014,5.069494618,MH_12,Euro area,Euro area,39979.3009314013,108.222770690918,11.6246613617345
UKR,2012,5.506921285,MH_12,Ukraine,Ukraine,3951.34228515625,99.4775493061556,7.529
ALB,2014,2.773523193,MH_12,Albania,Albania,4793.59751131525,103.321377531566,18.055
PAK,2007,4.11723816,MH_12,Pakistan,Pakistan,998.090114197524,29.0634307861328,0.398
GUY,2014,35.93793094,MH_12,Guyana,Guyana,5472.68820452237,79.72026252508348,12.637
ARM,2011,5.775512142,MH_12,Armenia,Armenia,3349.55309771906,94.8774032592773,18.884
GUY,2013,57.18561505,MH_12,Guyana,Guyana,5556.91231156932,79.72026252508348,12.296
BEN,2009,20.49753674,MH_12,Benin,Benin,1024.10277858112,79.72026252508348,0.95
THA,2020,4.345756038,MH_12,Thailand,Thailand,6985.64393892574,82.3668560969625,1.099
SWE,2018,8.158216973,MH_12,Sweden,Sweden,54018.4554391861,140.821746826172,6.365
DJI,2004,8.678831782,MH_12,Djibouti,Djibouti,806.261652944964,79.72026252508348,26.441
NGA,2005,3.433686452,MH_12,Hungary,Hungary,11212.2046968994,97.3733291625977,7.189
CYP,2011,6.700511805,MH_12,Cyprus,Cyprus,32485.798828125,92.8256225585938,7.942
ISR,2013,5.017275382,MH_12,Israel,Israel,37034.3161080785,96.4981536865234,6.137
AUS,2020,5.848530045,MH_12,Australia,Australia,51983.4523666382,137.490737915039,6.394
UGA,2013,3.850429502,MH_12,Portugal,Portugal,21676.4859642714,118.932960510254,16.237
ARG,2016,3.146124917,MH_12,Argentina,Argentina,12699.9623137756,109.598327636719,8.088
BEN,2011,12.63622888,MH_12,Benin,Benin,1059.41358852588,45.7294692993164,2.647
BEN,2001,5.281247288,MH_12,Benin,Benin,492.401499509072,21.7104396820068,0.766
SLE,2007,6.536520133,MH_12,Isle of Man,Isle of Man,55040.2437046236,79.72026252508348,7.757837937420643
SLE,2005,6.177367365,MH_12,Isle of Man,Isle of Man,38135.8597885858,79.72026252508348,7.757837937420643
ITA,2019,2.07861791,MH_12,Italy,Italy,33812.788724868,101.74178314209,9.884
BRA,2005,8.520475924,MH_12,Brazil,Brazil,4827.78165890291,79.72026252508348,10.551
MAR,2006,4.419611862,MH_12,Denmark,Denmark,52119.1787984282,118.173477172852,3.897
AFR,2020,11.1886753,MH_12,Central African Republic,Central African Republic,462.879071294011,79.72026252508348,6.519
TUN,2006,4.123633418,MH_12,Tunisia,Tunisia,3322.56933570096,85.9542694091797,12.51
SYR,2019,1.15871996,MH_12,Syrian Arab Republic,Syrian Arab Republic,1109.53926036049,79.72026252508348,13.369
BRA,2014,2.441111865,MH_12,Brazil,Brazil,12274.9941630213,102.635528564453,6.755
AFR,2019,18.00004626,MH_12,Central African Republic,Central African Republic,449.228467602439,79.72026252508348,5.916
YEM,2000,6.174754687,MH_12,"Yemen, Rep.","Yemen, Rep.",493.235182634814,79.72026252508348,11.557
NOR,2018,11.6583784,MH_12,North America,North America,60890.5689258698,100.359298706055,4.10721129091519
AGO,2005,26.26456534,MH_12,Trinidad and Tobago,Trinidad and Tobago,12346.4373094075,79.72026252508348,7.95
NGA,2013,14.4878168,MH_12,Hungary,Hungary,13739.4620151401,107.070358276367,10.177
KEN,2015,5.830672062,MH_12,Kenya,Kenya,1489.11959777284,72.5750860661828,2.762
GUY,2009,17.18072303,MH_12,Guyana,Guyana,4209.13230624565,89.8750076293945,11.307
EST,2021,5.321043059,MH_12,Estonia,Estonia,27951.1659277744,113.01091003418,6.178
NOR,2016,10.71238813,MH_12,North America,North America,56112.2253713869,99.8768997192383,5.10340701910414
NGA,2001,3.627021438,MH_12,Hungary,Hungary,5280.94887987063,98.4254531860352,5.671
POL,2008,25.98424119,MH_12,French Polynesia,French Polynesia,26592.0262835732,79.72026252508348,11.76
NGA,2021,2.860177608,MH_12,Hungary,Hungary,19030.628130329,99.6950988769531,4.021
GUY,2019,29.35667787,MH_12,Guyana,Guyana,6405.82443444562,79.72026252508348,13.172
VEN,2010,1.733453025,MH_12,Slovenia,Slovenia,23329.8417691156,98.5378189086914,7.236
CHE,2011,15.59599214,MH_12,Seychelles,Seychelles,12110.0937461973,74.46608040201,7.757837937420643
PAN,2002,9.121842378,MH_12,Japan,Japan,32820.7936433254,79.72026252508348,5.386
NAM,2007,22.99754268,MH_12,Namibia,Namibia,4379.04313682732,62.7577209472656,22.12
UGA,2000,14.17616932,MH_12,Portugal,Portugal,11526.3720667968,108.372886657715,3.806
SWE,2012,7.401896959,MH_12,Sweden,Sweden,57749.5615420853,103.106872558594,7.976
LVA,2021,22.10904535,MH_12,El Salvador,El Salvador,4642.60743101342,64.9813787512946,4.327
SEN,2011,18.96048867,MH_12,Senegal,Senegal,1374.67591873844,42.6368983156004,2.853
